flow_id,src,dst,proto,prediction,attack_type,confidence,duration,bytes,anomaly_flag
flow_48841,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.932065,56.0,1
flow_48842,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.725467,26.0,1
flow_48843,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.887294,56.0,1
flow_48844,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.674142,20.0,1
flow_48845,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.933725,56.0,1
flow_48846,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.725647,26.0,1
flow_48847,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.268394,56.0,1
flow_48848,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.726348,20.0,1
flow_48849,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.335801,56.0,1
flow_48850,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.727069,26.0,1
flow_48851,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.333784,56.0,1
flow_48852,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.725608,26.0,1
flow_48853,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.336541,56.0,1
flow_48854,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.71424,26.0,1
flow_48855,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.330562,56.0,1
flow_48856,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.703853,26.0,1
flow_48857,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.704442,26.0,1
flow_48858,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.704425,26.0,1
flow_48859,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.704714,26.0,1
flow_48860,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.704652,26.0,1
flow_48861,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.704804,26.0,1
flow_48862,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.174436,26.0,1
flow_48863,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.271478,62.0,1
flow_48864,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.174489,26.0,1
flow_48865,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.271489,56.0,1
flow_48866,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.174527,26.0,1
flow_48867,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.269481,62.0,1
flow_48868,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.174544,26.0,1
flow_48869,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.268459,62.0,1
flow_48870,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.174731,26.0,1
flow_48871,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.267631,62.0,1
flow_48872,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.162988,26.0,1
flow_48873,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.262143,62.0,1
flow_48874,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.162607,26.0,1
flow_48875,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.263153,56.0,1
flow_48876,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.162877,26.0,1
flow_48877,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.264508,62.0,1
flow_48878,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.11993,26.0,1
flow_48879,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.263511,56.0,1
flow_48880,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.119847,26.0,1
flow_48881,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.278668,56.0,1
flow_48882,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.117186,26.0,1
flow_48883,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.310881,56.0,1
flow_48884,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.119798,26.0,1
flow_48885,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.308788,56.0,1
flow_48886,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.119791,26.0,1
flow_48887,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.487514,56.0,1
flow_48888,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.119783,26.0,1
flow_48889,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.486582,56.0,1
flow_48890,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.202668,26.0,1
flow_48891,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.395692,62.0,1
flow_48892,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.202605,26.0,1
flow_48893,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.396562,62.0,1
flow_48894,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.20287,26.0,1
flow_48895,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.394753,62.0,1
flow_48896,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.202715,26.0,1
flow_48897,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.393893,62.0,1
flow_48898,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.202926,26.0,1
flow_48899,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.393702,62.0,1
flow_48900,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.202794,26.0,1
flow_48901,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.394505,62.0,1
flow_48902,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.097754,26.0,1
flow_48903,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.097911,26.0,1
flow_48904,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.097866,26.0,1
flow_48905,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.082485,26.0,1
flow_48906,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085196,26.0,1
flow_48907,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084993,26.0,1
flow_48908,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085065,26.0,1
flow_48909,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085084,26.0,1
flow_48910,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085332,26.0,1
flow_48911,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085269,26.0,1
flow_48912,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085363,26.0,1
flow_48913,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.085363,26.0,1
flow_48914,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087165,26.0,1
flow_48915,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087128,26.0,1
flow_48916,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.684878,20.0,1
flow_48917,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.907326,56.0,1
flow_48918,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.686401,26.0,1
flow_48919,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.904275,56.0,1
flow_48920,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.688659,26.0,1
flow_48921,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.903595,56.0,1
flow_48922,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.688624,26.0,1
flow_48923,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.903932,56.0,1
flow_48924,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.686311,26.0,1
flow_48925,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.906116,56.0,1
flow_48926,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.676121,26.0,1
flow_48927,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.898022,56.0,1
flow_48928,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.660112,26.0,1
flow_48929,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.896588,56.0,1
flow_48930,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.712559,26.0,1
flow_48931,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.845401,56.0,1
flow_48932,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.715787,26.0,1
flow_48933,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.841282,56.0,1
flow_48934,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.715844,26.0,1
flow_48935,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.841353,56.0,1
flow_48936,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.715843,26.0,1
flow_48937,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.842321,56.0,1
flow_48938,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.715783,26.0,1
flow_48939,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.839289,56.0,1
flow_48940,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.715699,26.0,1
flow_48941,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.840196,56.0,1
flow_48942,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.717734,26.0,1
flow_48943,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.837396,56.0,1
flow_48944,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.717731,26.0,1
flow_48945,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.837557,56.0,1
flow_48946,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.706824,26.0,1
flow_48947,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.706886,26.0,1
flow_48948,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.706921,26.0,1
flow_48949,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.707045,26.0,1
flow_48950,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.707094,26.0,1
flow_48951,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.176121,26.0,1
flow_48952,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.770858,62.0,1
flow_48953,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.175996,26.0,1
flow_48954,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.770057,62.0,1
flow_48955,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.176164,26.0,1
flow_48956,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.769564,62.0,1
flow_48957,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.176143,26.0,1
flow_48958,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.769316,62.0,1
flow_48959,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.176202,26.0,1
flow_48960,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.768687,56.0,1
flow_48961,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.164886,26.0,1
flow_48962,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.759695,56.0,1
flow_48963,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.164709,26.0,1
flow_48964,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.192639,62.0,1
flow_48965,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.121739,26.0,1
flow_48966,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.186735,56.0,1
flow_48967,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.12178,26.0,1
flow_48968,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.186912,56.0,1
flow_48969,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.123546,26.0,1
flow_48970,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.254108,56.0,1
flow_48971,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.121714,26.0,1
flow_48972,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.258297,56.0,1
flow_48973,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.121776,26.0,1
flow_48974,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.25624,56.0,1
flow_48975,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.163059,26.0,1
flow_48976,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.22614,56.0,1
flow_48977,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.154956,26.0,1
flow_48978,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.212744,56.0,1
flow_48979,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.154776,26.0,1
flow_48980,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.213723,56.0,1
flow_48981,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.156273,26.0,1
flow_48982,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.440601,56.0,1
flow_48983,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.157961,26.0,1
flow_48984,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.438444,56.0,1
flow_48985,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.190398,26.0,1
flow_48986,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.20853,56.0,1
flow_48987,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.190344,26.0,1
flow_48988,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.392153,56.0,1
flow_48989,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.190368,26.0,1
flow_48990,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.391048,56.0,1
flow_48991,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.099826,26.0,1
flow_48992,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.378259,56.0,1
flow_48993,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084653,26.0,1
flow_48994,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084613,26.0,1
flow_48995,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087338,26.0,1
flow_48996,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087329,26.0,1
flow_48997,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087465,26.0,1
flow_48998,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087417,26.0,1
flow_48999,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087543,26.0,1
flow_49000,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087639,26.0,1
flow_49001,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.087724,26.0,1
flow_49002,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.073973,26.0,1
flow_49003,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.074004,26.0,1
flow_49004,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.043,26.0,1
flow_49005,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.042841,26.0,1
flow_49006,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.042983,26.0,1
flow_49007,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.71877,26.0,1
flow_49008,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.908082,56.0,1
flow_49009,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.526495,26.0,1
flow_49010,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.100123,56.0,1
flow_49011,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.677825,26.0,1
flow_49012,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.90828,56.0,1
flow_49013,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.677632,26.0,1
flow_49014,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.904752,56.0,1
flow_49015,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.677999,26.0,1
flow_49016,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.903473,56.0,1
flow_49017,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.662173,26.0,1
flow_49018,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.902169,56.0,1
flow_49019,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.662039,26.0,1
flow_49020,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.902924,56.0,1
flow_49021,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.662426,26.0,1
flow_49022,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.901169,56.0,1
flow_49023,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.714647,26.0,1
flow_49024,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.853525,56.0,1
flow_49025,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.662419,26.0,1
flow_49026,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.901312,56.0,1
flow_49027,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.714669,26.0,1
flow_49028,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.853054,56.0,1
flow_49029,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708485,26.0,1
flow_49030,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708543,26.0,1
flow_49031,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708648,26.0,1
flow_49032,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708713,26.0,1
flow_49033,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708647,26.0,1
flow_49034,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708718,26.0,1
flow_49035,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708683,26.0,1
flow_49036,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708754,26.0,1
flow_49037,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.708928,26.0,1
flow_49038,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.290777,26.0,1
flow_49039,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.270124,56.0,1
flow_49040,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.103189,26.0,1
flow_49041,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.269151,56.0,1
flow_49042,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.089608,26.0,1
flow_49043,N/A,N/A,Unknown,ATTACK,DDoS,99.99,74.189288,56.0,1
flow_49044,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.089785,26.0,1
flow_49045,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.090758,26.0,1
flow_49046,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.090401,26.0,1
flow_49047,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.090457,26.0,1
flow_49048,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.090615,26.0,1
flow_49049,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.090754,26.0,1
flow_49050,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.044345,26.0,1
flow_49051,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.556591,56.0,1
flow_49052,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.044472,26.0,1
flow_49053,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.555614,56.0,1
flow_49054,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.071507,26.0,1
flow_49055,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.514459,56.0,1
flow_49056,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.071537,26.0,1
flow_49057,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.513463,56.0,1
flow_49058,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.082257,26.0,1
flow_49059,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.506141,56.0,1
flow_49060,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084721,26.0,1
flow_49061,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.506595,62.0,1
flow_49062,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084701,26.0,1
flow_49063,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.507426,62.0,1
flow_49064,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084752,26.0,1
flow_49065,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.504658,56.0,1
flow_49066,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084691,26.0,1
flow_49067,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.50552,56.0,1
flow_49068,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084898,26.0,1
flow_49069,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.504443,56.0,1
flow_49070,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.084861,26.0,1
flow_49071,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.503451,56.0,1
flow_49072,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.054439,26.0,1
flow_49073,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.60485,56.0,1
flow_49074,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.054352,26.0,1
flow_49075,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.645932,56.0,1
flow_49076,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.094313,26.0,1
flow_49077,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.56043,56.0,1
flow_49078,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.045984,26.0,1
flow_49079,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.657163,56.0,1
flow_49080,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.046168,26.0,1
flow_49081,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.657394,56.0,1
flow_49082,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.094337,26.0,1
flow_49083,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.652282,56.0,1
flow_49084,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.094315,26.0,1
flow_49085,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.651377,56.0,1
flow_49086,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.097514,26.0,1
flow_49087,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.652434,56.0,1
flow_49088,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.144881,26.0,1
flow_49089,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.607637,56.0,1
flow_49090,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.094285,26.0,1
flow_49091,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.65403,56.0,1
flow_49092,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.144864,26.0,1
flow_49093,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.607823,56.0,1
flow_49094,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.107241,26.0,1
flow_49095,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.583178,56.0,1
flow_49096,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.107405,20.0,1
flow_49097,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.583412,56.0,1
flow_49098,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.107233,26.0,1
flow_49099,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.581555,56.0,1
flow_49100,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.091906,26.0,1
flow_49101,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.092086,26.0,1
flow_49102,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.092205,26.0,1
flow_49103,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.092149,26.0,1
flow_49104,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.092708,26.0,1
flow_49105,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.515451,26.0,1
flow_49106,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.180552,62.0,1
flow_49107,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.515469,26.0,1
flow_49108,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.181825,62.0,1
flow_49109,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.579461,26.0,1
flow_49110,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.119355,56.0,1
flow_49111,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.590887,26.0,1
flow_49112,N/A,N/A,Unknown,ATTACK,DDoS,99.99,75.107044,56.0,1
flow_49113,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.82962,26.0,1
flow_49114,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.853634,62.0,1
flow_49115,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.800186,26.0,1
flow_49116,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.851616,56.0,1
flow_49117,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.802006,26.0,1
flow_49118,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.897446,56.0,1
flow_49119,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.802017,26.0,1
flow_49120,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.898479,62.0,1
flow_49121,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.788895,26.0,1
flow_49122,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.894825,62.0,1
flow_49123,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.788933,26.0,1
flow_49124,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.893958,62.0,1
flow_49125,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.74228,26.0,1
flow_49126,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.891804,56.0,1
flow_49127,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.742218,26.0,1
flow_49128,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.893354,56.0,1
flow_49129,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.776441,26.0,1
flow_49130,N/A,N/A,Unknown,ATTACK,DDoS,99.99,73.84165,56.0,1
flow_49131,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.776536,26.0,1
flow_49132,N/A,N/A,Unknown,ATTACK,DDoS,100.0,73.840485,62.0,1
flow_49133,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.77647,26.0,1
flow_49134,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.269202,62.0,1
flow_49135,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.776561,26.0,1
flow_49136,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.268453,62.0,1
flow_49137,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.776559,26.0,1
flow_49138,N/A,N/A,Unknown,ATTACK,DDoS,100.0,74.193863,62.0,1
flow_49139,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.764802,26.0,1
flow_49140,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.765026,26.0,1
flow_49141,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.764835,26.0,1
flow_49142,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.374659,26.0,1
flow_49143,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.374658,26.0,1
flow_49144,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.31238,26.0,1
flow_49145,N/A,N/A,Unknown,ATTACK,DDoS,100.0,1.296778,26.0,1
flow_49146,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.050202,26.0,1
flow_49147,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.050206,26.0,1
flow_49148,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.08946,26.0,1
flow_49149,N/A,N/A,Unknown,ATTACK,DDoS,100.0,75.518064,62.0,1
flow_49150,N/A,N/A,Unknown,ATTACK,DDoS,100.0,0.089385,26.0,1
