flow_id,src,dst,proto,prediction,attack_type,confidence,duration,bytes,anomaly_flag
flow_30989,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,193.0,66.0,1
flow_30990,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,193.0,64.0,1
flow_30991,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_30992,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,217.0,64.0,1
flow_30993,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,200.0,64.0,1
flow_30994,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,191.0,64.0,1
flow_30995,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_30996,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.2,200.0,70.0,1
flow_30997,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_30998,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_30999,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_31000,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31001,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,203.0,64.0,1
flow_31002,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,203.0,66.0,1
flow_31003,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,240.0,64.0,1
flow_31004,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,225.0,64.0,1
flow_31005,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,275.0,64.0,1
flow_31006,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31007,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,193.0,64.0,1
flow_31008,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_31009,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_31010,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,243.0,64.0,1
flow_31011,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,208.0,64.0,1
flow_31012,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31013,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,178.0,66.0,1
flow_31014,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_31015,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,234.0,64.0,1
flow_31016,192.168.10.12,192.168.10.3,17,NORMAL,Normal,66.01,161.0,62.0,1
flow_31017,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,239.0,64.0,1
flow_31018,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_31019,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_31020,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,191.0,64.0,1
flow_31021,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31022,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,208.0,64.0,1
flow_31023,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,255.0,70.0,1
flow_31024,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,220.0,64.0,1
flow_31025,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,225.0,64.0,1
flow_31026,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,191.0,64.0,1
flow_31027,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,264.0,64.0,1
flow_31028,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,237.0,64.0,1
flow_31029,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,247.0,66.0,1
flow_31030,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,264.0,64.0,1
flow_31031,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,262.0,64.0,1
flow_31032,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_31033,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,192.0,64.0,1
flow_31034,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,261.0,64.0,1
flow_31035,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31036,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,265.0,64.0,1
flow_31037,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,262.0,70.0,1
flow_31038,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_31039,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31040,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,173.0,66.0,1
flow_31041,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31042,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_31043,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_31044,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,190.0,66.0,1
flow_31045,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31046,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_31047,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,203.0,64.0,1
flow_31048,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,214.0,70.0,1
flow_31049,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,212.0,64.0,1
flow_31050,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.67,263.0,70.0,1
flow_31051,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_31052,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,264.0,64.0,1
flow_31053,192.168.10.12,192.168.10.3,17,NORMAL,Normal,66.01,234.0,62.0,1
flow_31054,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_31055,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,197.0,64.0,1
flow_31056,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,168.0,64.0,1
flow_31057,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31058,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,184.0,64.0,1
flow_31059,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31060,192.168.10.12,192.168.10.3,17,NORMAL,Normal,78.38,451.0,72.0,1
flow_31061,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_31062,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,347.0,64.0,1
flow_31063,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,210.0,70.0,1
flow_31064,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_31065,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,187.0,66.0,1
flow_31066,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,241.0,64.0,1
flow_31067,192.168.10.12,192.168.10.3,17,NORMAL,Normal,67.44,209.0,62.0,1
flow_31068,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,193.0,64.0,1
flow_31069,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,212.0,64.0,1
flow_31070,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_31071,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,255.0,64.0,1
flow_31072,192.168.10.12,192.168.10.3,17,NORMAL,Normal,77.42,317.0,76.0,1
flow_31073,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_31074,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,313.0,64.0,1
flow_31075,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,199.0,64.0,1
flow_31076,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,194.0,64.0,1
flow_31077,192.168.10.12,192.168.10.3,17,NORMAL,Normal,66.96,299.0,62.0,1
flow_31078,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,243.0,64.0,1
flow_31079,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_31080,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,237.0,64.0,1
flow_31081,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31082,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,265.0,70.0,1
flow_31083,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31084,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_31085,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,208.0,64.0,1
flow_31086,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_31087,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,184.0,64.0,1
flow_31088,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,254.0,64.0,1
flow_31089,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_31090,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,328.0,64.0,1
flow_31091,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_31092,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_31093,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,256.0,64.0,1
flow_31094,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,230.0,64.0,1
flow_31095,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31096,192.168.10.12,192.168.10.3,17,NORMAL,Normal,92.15,144871.0,82.0,1
flow_31097,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_31098,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_31099,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,185.0,64.0,1
flow_31100,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,264.0,64.0,1
flow_31101,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31102,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,163.0,66.0,1
flow_31103,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,240.0,64.0,1
flow_31104,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_31105,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,197.0,66.0,1
flow_31106,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,298.0,64.0,1
flow_31107,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,454.0,64.0,1
flow_31108,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,193.0,66.0,1
flow_31109,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31110,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_31111,192.168.10.12,192.168.10.3,17,NORMAL,Normal,66.49,295.0,62.0,1
flow_31112,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_31113,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_31114,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,257.0,64.0,1
flow_31115,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_31116,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_31117,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,206.0,64.0,1
flow_31118,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,241.0,64.0,1
flow_31119,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,212.0,64.0,1
flow_31120,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31121,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,171.0,64.0,1
flow_31122,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,207.0,64.0,1
flow_31123,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,203.0,64.0,1
flow_31124,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,256.0,64.0,1
flow_31125,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,273.0,64.0,1
flow_31126,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_31127,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.67,189.0,70.0,1
flow_31128,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,200.0,66.0,1
flow_31129,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,225.0,64.0,1
flow_31130,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_31131,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31132,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,241.0,64.0,1
flow_31133,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,271.0,64.0,1
flow_31134,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,233.0,66.0,1
flow_31135,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,200.0,64.0,1
flow_31136,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,319.0,64.0,1
flow_31137,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,182.0,64.0,1
flow_31138,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,259.0,64.0,1
flow_31139,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,207.0,64.0,1
flow_31140,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_31141,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,243.0,64.0,1
flow_31142,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.2,150.0,70.0,1
flow_31143,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,195.0,64.0,1
flow_31144,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,206.0,64.0,1
flow_31145,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,262.0,64.0,1
flow_31146,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,256.0,64.0,1
flow_31147,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_31148,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,365.0,64.0,1
flow_31149,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.72,223.0,66.0,1
flow_31150,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,192.0,66.0,1
flow_31151,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,261.0,64.0,1
flow_31152,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_31153,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,202.0,66.0,1
flow_31154,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31155,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,196.0,66.0,1
flow_31156,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,234.0,64.0,1
flow_31157,192.168.10.12,192.168.10.3,17,NORMAL,Normal,66.49,226.0,62.0,1
flow_31158,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.62,298.0,70.0,1
flow_31159,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_31160,192.168.10.12,192.168.10.3,17,NORMAL,Normal,78.85,206.0,80.0,1
flow_31161,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31162,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,245.0,64.0,1
flow_31163,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31164,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,167.0,64.0,1
flow_31165,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_31166,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_31167,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,237.0,64.0,1
flow_31168,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_31169,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_31170,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,267.0,64.0,1
flow_31171,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_31172,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_31173,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.72,219.0,66.0,1
flow_31174,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.67,271.0,70.0,1
flow_31175,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_31176,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,326.0,64.0,1
flow_31177,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31178,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,200.0,66.0,1
flow_31179,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_31180,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,149.0,66.0,1
flow_31181,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,210.0,64.0,1
flow_31182,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,188.0,64.0,1
flow_31183,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,170.0,64.0,1
flow_31184,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,186.0,66.0,1
flow_31185,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,200.0,66.0,1
flow_31186,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,175.0,64.0,1
flow_31187,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31188,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_31189,192.168.10.12,192.168.10.3,17,NORMAL,Normal,79.8,392.0,72.0,1
flow_31190,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,183.0,64.0,1
flow_31191,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,170.0,66.0,1
flow_31192,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.62,300.0,70.0,1
flow_31193,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31194,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_31195,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_31196,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,155.0,66.0,1
flow_31197,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_31198,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_31199,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,175.0,64.0,1
flow_31200,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31201,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,195.0,66.0,1
flow_31202,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_31203,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,343.0,64.0,1
flow_31204,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31205,192.168.10.12,192.168.10.3,17,NORMAL,Normal,77.9,258.0,76.0,1
flow_31206,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.15,371.0,70.0,1
flow_31207,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,217.0,64.0,1
flow_31208,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_31209,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,365.0,64.0,1
flow_31210,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.2,196.0,70.0,1
flow_31211,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,191.0,64.0,1
flow_31212,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,161.0,66.0,1
flow_31213,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,376.0,64.0,1
flow_31214,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_31215,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,198.0,64.0,1
flow_31216,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,177.0,66.0,1
flow_31217,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31218,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,204.0,64.0,1
flow_31219,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,328.0,64.0,1
flow_31220,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,197.0,66.0,1
flow_31221,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_31222,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31223,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31224,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,207.0,64.0,1
flow_31225,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,194.0,64.0,1
flow_31226,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,252.0,64.0,1
flow_31227,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.72,220.0,66.0,1
flow_31228,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,266.0,64.0,1
flow_31229,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31230,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,224.0,64.0,1
flow_31231,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,285.0,64.0,1
flow_31232,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_31233,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,241.0,64.0,1
flow_31234,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_31235,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,195.0,66.0,1
flow_31236,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.67,248.0,70.0,1
flow_31237,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,203.0,64.0,1
flow_31238,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,277.0,64.0,1
flow_31239,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,217.0,64.0,1
flow_31240,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,217.0,64.0,1
flow_31241,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,185.0,64.0,1
flow_31242,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,191.0,66.0,1
flow_31243,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_31244,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_31245,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_31246,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_31247,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_31248,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,242.0,64.0,1
flow_31249,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_31250,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,216.0,64.0,1
flow_31251,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_31252,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,195.0,66.0,1
flow_31253,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_31254,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_31255,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31256,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.67,245.0,70.0,1
flow_31257,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_31258,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_31259,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,155.0,66.0,1
flow_31260,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,193.0,64.0,1
flow_31261,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,198.0,66.0,1
flow_31262,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_31263,192.168.10.12,192.168.10.3,17,NORMAL,Normal,77.42,201.0,72.0,1
flow_31264,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,229.0,64.0,1
flow_31265,192.168.10.12,192.168.10.3,17,NORMAL,Normal,77.42,260.0,72.0,1
flow_31266,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,184.0,68.0,1
flow_31267,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_31268,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,322.0,68.0,1
flow_31269,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,194.0,64.0,1
flow_31270,192.168.10.12,192.168.10.3,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_31271,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.3,236.0,64.0,1
flow_31272,192.168.10.12,192.168.10.3,17,NORMAL,Normal,91.2,60204.0,76.0,1
flow_31273,192.168.10.12,192.168.10.3,17,NORMAL,Normal,71.25,385.0,66.0,1
flow_31274,192.168.10.12,192.168.10.3,17,NORMAL,Normal,72.2,155.0,70.0,1
flow_31275,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,185.0,68.0,1
flow_31276,192.168.10.12,192.168.10.3,17,NORMAL,Normal,85.97,60598.0,70.0,1
flow_31277,192.168.10.12,192.168.10.3,17,NORMAL,Normal,73.14,24261.0,48.0,1
flow_31278,192.168.10.12,192.168.10.3,17,NORMAL,Normal,70.77,234.0,64.0,1
